12981148,0,193.13838747908886,115.42340872620824
12986276,0,193.4405672974965,128.08101703071665
12991260,0,184.09184141909455,134.5146606245094
12996104,0,184.69981763692277,148.5091827628429
13001240,0,173.89920660309005,153.5677894052519
13006688,0,164.46978392446275,159.3445643121865
13011816,0,149.74279586386712,169.27225137887254
13018964,0,138.42760273366383,177.37756002778636
13024108,0,123.82606217862819,186.66308238463893
13030792,0,112.60534487822017,194.7948569774292
13036128,0,101.29771882148272,203.14470744167522
13041732,0,89.77600419393735,211.7552102569619
13046720,0,77.90724134037606,220.65008893434054
13051868,0,60.61621601774537,212.52452648033363
13057636,0,43.99004074143818,200.22456471563777
13062624,0,29.73691056621285,190.69534905177173
13067620,0,19.71053820844003,180.92952960623543
13072764,0,7.929523468108415,168.81386986136158
13077928,0,0.056054268872962165,73.99997876971953
13083016,0,-7.658283160371369,125.76704933739828
13088416,0,-16.339400460632326,152.12502750233799
13093552,0,-25.16628968737937,147.87379031921412
13099016,0,-31.539777794956237,144.60028498120184
13104156,1,-31.374698204004087,110.63737303735869
13109776,1,-31.377642458768914,93.89591872775762
13115152,1,-31.714538122758526,82.08646704335676
13120232,1,-31.439435959352732,71.3832043730019
13125456,1,-32.476851001327674,65.37778023944803
13130520,1,-37.403397565572966,67.30516956781024
13135592,1,-36.79148651840796,59.551545066150936
13141032,1,-34.422627528725535,50.35953448969348
13146100,1,-36.108939194741296,47.91810211423732
13151488,1,-36.31462106676047,45.224421464266364
13197152,1,170.04978053529064,101.42520465791274
13204084,1,186.22822368459427,118.99600288783115
13209532,1,191.97309724073136,135.54087920550282
13215296,1,181.56418831106538,141.18939592952435
13220436,1,183.29299949235846,151.81461173778456
13225888,1,173.8696696180063,158.0959771370712
13231032,1,163.55376271754736,163.12929442908842
13237256,1,157.08288631254766,166.63123004922943
13242380,1,148.57132144972755,172.94670405266973
13248332,1,142.54927666801348,176.65985316824575
13253460,1,133.65049434625354,182.24583770556202
13258448,1,127.97724345811602,186.27352242565797
13263580,1,119.24155995111384,191.98294294135852
13268704,1,113.27540829674632,195.56247563171576
13273700,1,104.5873155798246,201.4708252323551
13278840,1,96.01353829272784,207.89997706712447
13284440,1,86.69047173337847,213.0369970466264
13289592,1,77.43078828445384,218.69721769068778
13295828,1,68.70179553848713,226.82385961311016
13301060,1,52.539801299006555,221.86385302581607
13306672,1,39.83323556350435,211.27781081917328
13311512,1,28.640134662035855,202.98951373541556
13316660,1,18.487895389592516,196.13056295249726
13321664,1,9.174966640103241,191.7806559253383
13326656,1,0.2987220641667866,183.99975751377605
13331668,1,-7.4386421560510625,166.8342488905507
13336968,1,-8.262725607559432,77.56112019262088
13342072,1,-18.05507094509137,117.62233807048607
13347680,1,-31.156283047891538,154.8976630767542
13352868,1,-39.85759777671167,149.7877561734265
13358176,2,-45.52392881544864,143.97420569395743
13363164,2,-36.31794411075488,94.24440002232538
13368932,2,-32.889387322721895,71.82818528639005
13374636,2,-30.67602692642806,59.564934080455934
13380348,2,-30.70139779031088,51.55021021995055
13385724,2,-35.80249785938684,54.251093509980066
13391452,2,-32.97004845311459,45.26561504055011
13396536,2,-31.897372385857093,39.7939396752566
13439980,2,155.52978145746863,92.58232595799291
13447572,2,181.75886766218335,123.95044988285002
13454104,2,189.1754659369171,137.72669707631243
13459440,2,179.49404434910986,143.81198852390497
13464904,2,180.307534747847,153.81220014405213
13470060,2,170.0947038995268,159.2381603301555
13475500,2,160.4691176146146,164.7715457595364
13480640,2,151.36367116977124,170.5081788361173
13486248,2,144.76225464197685,173.5508272264107
13491400,2,135.9916065738899,179.25200958832332
13496552,2,125.25783965290658,188.1129277999966
13502776,2,118.87961050106016,191.03046408129836
13507936,2,107.37415447980347,198.86374971257908
13513952,2,98.07921437463379,203.60861403107342
13519100,2,88.9672736306217,208.8392305644083
13524100,2,80.27855571884034,215.53504005543286
13529260,2,71.15909191761277,221.86794188764796
13534876,2,61.62414130701222,227.81234647879248
13539864,2,49.74391047138767,224.55632560899855
13544724,2,36.75990775232999,211.8341548996294
13549728,2,25.437769330842954,201.39990042567257
13555188,2,12.356183131661787,192.60406210258608
13560344,2,3.3263378448661345,185.97025427885453
13565556,2,-5.0643993546963895,178.92834280564986
13570700,2,-14.988180249757715,166.3260486297945
13576324,2,-10.44375406199446,76.28845260648937
13581416,2,-30.629444815570597,152.96351561823465
13587488,2,-37.65828664353437,151.38643746080228
13592620,3,-43.462788238005636,145.65365096206233
13597624,3,-49.150875926735544,140.65984286794384
13602772,3,-42.160358478305916,104.84037472739564
13608080,3,-39.060179090997885,85.50030648704818
13613628,3,-35.65225467521674,69.37518819126537
13618944,3,-36.277146831766004,61.03252098468889
13624180,3,-38.50592630029526,58.457622597538375
13629416,3,-37.04713962545309,50.95595593816471
13635740,3,-37.48576338540423,46.848879852281286
13682176,3,196.75645099128502,121.02850487928065
13687172,3,190.9594476119323,129.9826502566619
13692332,3,188.13237404579007,145.7745171005376
13699352,3,178.15676110131352,151.71080539595556
13704500,3,168.77131682507328,157.72521236990215
13710728,3,159.91343762831303,163.91672417997998
13715724,3,151.51144485310198,170.37688246509688
13720720,3,142.85521398202678,176.41255011520397
13725952,3,130.56813763178982,183.240174185046
13732196,3,122.51200268357111,189.91263569984136
13737348,3,113.61414779802415,195.3658757821558
13742808,3,105.39858177372223,202.17600985301888
13747948,3,96.37368459447674,207.73327349677115
13752940,3,84.5008445059557,216.06389628482657
13758088,3,75.71963686176136,223.52301132886294
13764320,3,61.55967536020884,226.7937529332448
13769468,3,47.333090846091196,212.799385598163
13775252,3,32.42545256433027,204.44458913358008
13780600,3,21.622379821962788,193.79750434624998
13786364,3,9.210390951846612,185.77181890295992
13791524,3,0.597632131410592,177.99899672704763
13796536,3,-6.592805039970516,153.85881489763574
13801832,3,-6.933189404634881,77.69125359189063
13806760,3,-21.024764374499004,154.57671002772958
13811748,3,-28.13831871356563,153.4413080626394
13816892,3,-36.32423134757104,146.56585624560768
13823136,4,-44.374862818592206,141.19090462856
13828300,4,-38.13417915548119,104.24386974847809
13834136,4,-35.561559898457375,84.84913351112331
13839540,4,-34.07699257293606,69.0489578283703
13844780,4,-30.942984227277552,56.02260014592729
13850016,4,-34.54301241649773,56.23860145126018
13855712,4,-31.480791576012646,46.31371029994953
13860640,4,-32.385807199319935,43.2106409585472
